,subID,subNum,duration,rel_nan,rank,cmat_nan,dataset,scaned_twice
1180,sub-28827,28827,4.8,False,704.0,False,ABIDE II,False
1181,sub-28828,28828,5.066666666666666,False,21.0,False,ABIDE II,False
1182,sub-28829,28829,4.833333333333333,False,211.0,False,ABIDE II,False
1183,sub-28830,28830,3.1666666666666665,False,69.0,False,ABIDE II,False
1184,sub-28831,28831,1.0666666666666667,False,245.0,False,ABIDE II,False
1185,sub-28832,28832,1.0666666666666667,False,1.0,False,ABIDE II,False
1186,sub-28834,28834,2.1,False,822.0,False,ABIDE II,False
1187,sub-28835,28835,3.9,False,128.0,False,ABIDE II,False
1188,sub-28836,28836,3.8,False,1592.0,False,ABIDE II,False
1189,sub-28837,28837,5.066666666666666,False,59.0,False,ABIDE II,False
1190,sub-28838,28838,3.9,False,45.0,False,ABIDE II,False
1191,sub-28839,28839,3.1,False,391.0,False,ABIDE II,False
1192,sub-28840,28840,2.9,False,1044.0,False,ABIDE II,False
1193,sub-28841,28841,2.7,False,15.0,False,ABIDE II,False
1194,sub-28842,28842,3.6333333333333333,False,223.0,False,ABIDE II,False
1195,sub-28843,28843,4.9,False,11.0,False,ABIDE II,False
1196,sub-28844,28844,4.866666666666666,False,1.0,False,ABIDE II,False
1197,sub-28845,28845,4.933333333333334,False,1.0,False,ABIDE II,False
1198,sub-28846,28846,4.6,False,187.0,False,ABIDE II,False
1199,sub-28847,28847,4.7,False,663.0,False,ABIDE II,False
1200,sub-28852,28852,5.3,False,1.0,False,ABIDE II,False
1201,sub-28853,28853,4.966666666666667,False,1.0,False,ABIDE II,False
1202,sub-28854,28854,5.866666666666666,False,1.0,False,ABIDE II,False
1203,sub-28855,28855,5.6,False,3.0,False,ABIDE II,False
1204,sub-28856,28856,3.1,False,88.0,False,ABIDE II,False
1205,sub-28857,28857,5.866666666666666,False,1.0,False,ABIDE II,False
1206,sub-28858,28858,4.433333333333334,False,40.0,False,ABIDE II,False
1207,sub-28859,28859,5.8,False,1.0,False,ABIDE II,False
1208,sub-28860,28860,5.833333333333333,False,1.0,False,ABIDE II,False
1209,sub-28861,28861,5.866666666666666,False,1.0,False,ABIDE II,False
1210,sub-28862,28862,2.1333333333333333,False,679.0,False,ABIDE II,False
1211,sub-28863,28863,5.266666666666667,False,1.0,False,ABIDE II,False
1212,sub-28864,28864,6.0,False,1.0,False,ABIDE II,False
1213,sub-28865,28865,6.0,False,45.0,False,ABIDE II,False
1214,sub-28866,28866,5.766666666666667,False,1.0,False,ABIDE II,False
1215,sub-28867,28867,6.0,False,33.0,False,ABIDE II,False
1216,sub-28868,28868,6.0,False,1.0,False,ABIDE II,False
1217,sub-28869,28869,5.6,False,9.0,False,ABIDE II,False
1218,sub-28870,28870,6.0,False,1.0,False,ABIDE II,False
1219,sub-28871,28871,5.133333333333334,False,11.0,False,ABIDE II,False
1220,sub-28872,28872,5.733333333333333,False,4.0,False,ABIDE II,False
1221,sub-28873,28873,5.933333333333334,False,1.0,False,ABIDE II,False
1222,sub-28874,28874,5.833333333333333,False,79.0,False,ABIDE II,False
1223,sub-28875,28875,4.133333333333334,False,2.0,False,ABIDE II,False
1224,sub-28876,28876,5.5,False,1.0,False,ABIDE II,False
1225,sub-28877,28877,5.766666666666667,False,7.0,False,ABIDE II,False
1226,sub-28878,28878,5.866666666666666,False,1.0,False,ABIDE II,False
1227,sub-28879,28879,5.533333333333333,False,1.0,False,ABIDE II,False
1228,sub-28880,28880,5.966666666666667,False,1.0,False,ABIDE II,False
1229,sub-28881,28881,5.633333333333334,False,7.0,False,ABIDE II,False
1230,sub-28882,28882,6.0,False,8.0,False,ABIDE II,False
1231,sub-28883,28883,5.733333333333333,False,1.0,False,ABIDE II,False
1232,sub-28884,28884,5.833333333333333,False,3.0,False,ABIDE II,False
1233,sub-28885,28885,5.5,False,1.0,False,ABIDE II,False
1234,sub-28886,28886,4.4,False,269.0,False,ABIDE II,False
1235,sub-28887,28887,4.166666666666667,False,1.0,False,ABIDE II,False
1236,sub-28888,28888,5.8,False,15.0,False,ABIDE II,False
1237,sub-28889,28889,4.7,False,1.0,False,ABIDE II,False
1238,sub-28890,28890,5.533333333333333,False,1.0,False,ABIDE II,False
1239,sub-28891,28891,5.833333333333333,False,15.0,False,ABIDE II,False
1240,sub-28892,28892,3.3333333333333335,False,1.0,False,ABIDE II,False
1241,sub-28893,28893,5.766666666666667,False,36.0,False,ABIDE II,False
1242,sub-28894,28894,6.0,False,1.0,False,ABIDE II,False
1243,sub-28895,28895,5.933333333333334,False,1.0,False,ABIDE II,False
1244,sub-28896,28896,5.566666666666666,False,50.0,False,ABIDE II,False
1245,sub-28897,28897,5.866666666666666,False,1.0,False,ABIDE II,False
1246,sub-28898,28898,4.9,False,87.0,False,ABIDE II,False
1247,sub-28899,28899,5.033333333333333,False,2.0,False,ABIDE II,False
1248,sub-28900,28900,5.4,False,15.0,False,ABIDE II,False
1249,sub-28901,28901,5.933333333333334,False,13.0,False,ABIDE II,False
1250,sub-28902,28902,6.0,False,1.0,False,ABIDE II,False
1251,sub-28903,28903,5.833333333333333,False,24.0,False,ABIDE II,False
1252,sub-28904,28904,5.833333333333333,False,1.0,False,ABIDE II,False
1253,sub-28905,28905,4.7,False,140.0,False,ABIDE II,False
1254,sub-28906,28906,5.833333333333333,False,1.0,False,ABIDE II,False
1255,sub-28907,28907,3.933333333333333,False,105.0,False,ABIDE II,False
1256,sub-28908,28908,5.7,False,53.0,False,ABIDE II,False
1257,sub-28909,28909,4.733333333333333,False,23.0,False,ABIDE II,False
1258,sub-28920,28920,4.541666666666667,False,45.0,False,ABIDE II,False
1259,sub-28924,28924,4.833333333333333,False,2.0,False,ABIDE II,False
1260,sub-28925,28925,4.0,False,6.0,False,ABIDE II,False
1261,sub-28926,28926,2.75,False,557.0,False,ABIDE II,False
1262,sub-28927,28927,4.375,False,99.0,False,ABIDE II,False
1263,sub-28930,28930,3.6666666666666665,False,1.0,False,ABIDE II,False
1264,sub-28931,28931,2.2916666666666665,False,181.0,False,ABIDE II,False
1265,sub-28933,28933,4.5,False,69.0,False,ABIDE II,False
1266,sub-28934,28934,4.125,False,43.0,False,ABIDE II,False
1267,sub-28935,28935,4.791666666666667,False,235.0,False,ABIDE II,False
1268,sub-28936,28936,4.625,False,1.0,False,ABIDE II,False
1269,sub-28937,28937,3.4166666666666665,False,379.0,False,ABIDE II,False
1270,sub-28938,28938,4.208333333333333,False,260.0,False,ABIDE II,False
1271,sub-28939,28939,4.458333333333333,False,1.0,False,ABIDE II,False
1272,sub-28940,28940,4.5,False,1.0,False,ABIDE II,False
1273,sub-28941,28941,4.833333333333333,False,8.0,False,ABIDE II,False
1274,sub-28942,28942,3.9583333333333335,False,74.0,False,ABIDE II,False
1275,sub-28943,28943,4.75,False,120.0,False,ABIDE II,False
1276,sub-28944,28944,3.7083333333333335,False,43.0,False,ABIDE II,False
1277,sub-28945,28945,4.25,False,1.0,False,ABIDE II,False
1278,sub-28946,28946,3.1666666666666665,False,1.0,False,ABIDE II,False
1279,sub-28947,28947,4.666666666666667,False,105.0,False,ABIDE II,False
1280,sub-28948,28948,4.166666666666667,False,396.0,False,ABIDE II,False
1281,sub-28949,28949,4.458333333333333,False,22.0,False,ABIDE II,False
1282,sub-28950,28950,3.25,False,1109.0,False,ABIDE II,False
1283,sub-28951,28951,4.291666666666667,False,10.0,False,ABIDE II,False
1284,sub-28952,28952,5.0,False,1.0,False,ABIDE II,False
1285,sub-28953,28953,4.166666666666667,False,812.0,False,ABIDE II,False
1286,sub-28954,28954,4.75,False,1.0,False,ABIDE II,False
1287,sub-28955,28955,4.625,False,919.0,False,ABIDE II,False
1288,sub-28956,28956,4.25,False,229.0,False,ABIDE II,False
1289,sub-28957,28957,3.8333333333333335,False,322.0,False,ABIDE II,False
1290,sub-28958,28958,4.791666666666667,False,1.0,False,ABIDE II,False
1291,sub-28960,28960,4.958333333333333,False,1.0,False,ABIDE II,False
1292,sub-28961,28961,5.0,False,1.0,False,ABIDE II,False
1293,sub-28962,28962,3.375,False,214.0,False,ABIDE II,False
1294,sub-28963,28963,3.7083333333333335,False,6.0,False,ABIDE II,False
1295,sub-28964,28964,4.583333333333333,False,2.0,False,ABIDE II,False
1296,sub-28966,28966,3.0416666666666665,False,25.0,False,ABIDE II,False
1297,sub-28967,28967,4.875,False,63.0,False,ABIDE II,False
1298,sub-28968,28968,5.0,False,148.0,False,ABIDE II,False
1299,sub-28969,28969,4.125,False,1.0,False,ABIDE II,False
1300,sub-28970,28970,5.0,False,289.0,False,ABIDE II,False
1301,sub-28971,28971,3.125,False,3.0,False,ABIDE II,False
1302,sub-28972,28972,4.958333333333333,False,6.0,False,ABIDE II,False
1303,sub-28973,28973,4.791666666666667,False,1.0,False,ABIDE II,False
1304,sub-28974,28974,4.666666666666667,False,7.0,False,ABIDE II,False
1305,sub-28975,28975,4.375,False,304.0,False,ABIDE II,False
1306,sub-28976,28976,4.166666666666667,False,1197.0,False,ABIDE II,False
1307,sub-28977,28977,4.5,False,1.0,False,ABIDE II,False
1308,sub-28978,28978,4.833333333333333,False,50.0,False,ABIDE II,False
1309,sub-28979,28979,4.875,False,125.0,False,ABIDE II,False
1310,sub-28980,28980,4.958333333333333,False,21.0,False,ABIDE II,False
1311,sub-28981,28981,4.958333333333333,False,8.0,False,ABIDE II,False
1312,sub-28982,28982,4.5,False,3.0,False,ABIDE II,False
1313,sub-28983,28983,4.166666666666667,False,59.0,False,ABIDE II,False
1314,sub-28984,28984,4.958333333333333,False,10.0,False,ABIDE II,False
1315,sub-28985,28985,4.208333333333333,False,17.0,False,ABIDE II,False
1316,sub-28986,28986,5.0,False,11.0,False,ABIDE II,False
1317,sub-28987,28987,4.833333333333333,False,9.0,False,ABIDE II,False
1318,sub-28988,28988,4.916666666666667,False,1.0,False,ABIDE II,False
1319,sub-28989,28989,4.666666666666667,False,486.0,False,ABIDE II,False
1320,sub-28990,28990,5.0,False,77.0,False,ABIDE II,False
1321,sub-28991,28991,5.0,False,1.0,False,ABIDE II,False
1322,sub-28992,28992,4.375,False,9.0,False,ABIDE II,False
1323,sub-28993,28993,5.0,False,168.0,False,ABIDE II,False
1324,sub-28994,28994,4.791666666666667,False,17.0,False,ABIDE II,False
1325,sub-28995,28995,5.0,False,1.0,False,ABIDE II,False
1326,sub-28996,28996,4.583333333333333,False,543.0,False,ABIDE II,False
1327,sub-28997,28997,4.625,False,37.0,False,ABIDE II,False
1328,sub-28998,28998,4.75,False,109.0,False,ABIDE II,False
1329,sub-28999,28999,4.75,False,6.0,False,ABIDE II,False
1330,sub-29000,29000,4.208333333333333,False,8.0,False,ABIDE II,False
1331,sub-29001,29001,5.0,False,1.0,False,ABIDE II,False
1332,sub-29002,29002,5.0,False,205.0,False,ABIDE II,False
1333,sub-29003,29003,4.541666666666667,False,2.0,False,ABIDE II,False
1334,sub-29004,29004,4.833333333333333,False,1.0,False,ABIDE II,False
1335,sub-29005,29005,3.5,False,1.0,False,ABIDE II,False
1336,sub-29006,29006,2.4,False,1.0,False,ABIDE II,False
1337,sub-29007,29007,5.6,False,1.0,False,ABIDE II,False
1338,sub-29008,29008,2.45,False,40.0,False,ABIDE II,False
1339,sub-29009,29009,3.7,False,2.0,False,ABIDE II,False
1340,sub-29010,29010,3.5,False,1.0,False,ABIDE II,False
1341,sub-29011,29011,4.55,False,1.0,False,ABIDE II,False
1342,sub-29013,29013,5.45,False,6.0,False,ABIDE II,False
1343,sub-29014,29014,4.75,False,256.0,False,ABIDE II,False
1344,sub-29015,29015,5.3,False,1.0,False,ABIDE II,False
1345,sub-29016,29016,2.65,False,8.0,False,ABIDE II,False
1346,sub-29017,29017,5.0,False,1.0,False,ABIDE II,False
1347,sub-29018,29018,4.45,False,1.0,False,ABIDE II,False
1348,sub-29019,29019,4.85,False,1.0,False,ABIDE II,False
1349,sub-29021,29021,5.9,False,1.0,False,ABIDE II,False
1350,sub-29023,29023,4.15,False,37.0,False,ABIDE II,False
1351,sub-29024,29024,4.05,False,1.0,False,ABIDE II,False
1352,sub-29025,29025,5.65,False,1.0,False,ABIDE II,False
1353,sub-29026,29026,3.15,False,4.0,False,ABIDE II,False
1354,sub-29027,29027,5.2,False,73.0,False,ABIDE II,False
1355,sub-29028,29028,4.3,False,20.0,False,ABIDE II,False
1356,sub-29029,29029,3.1,False,1.0,False,ABIDE II,False
1357,sub-29030,29030,3.5,False,41.0,False,ABIDE II,False
1358,sub-29031,29031,4.0,False,1.0,False,ABIDE II,False
1359,sub-29032,29032,3.55,False,16.0,False,ABIDE II,False
1360,sub-29033,29033,4.7,False,1.0,False,ABIDE II,False
1361,sub-29034,29034,5.5,False,3.0,False,ABIDE II,False
1362,sub-29035,29035,5.95,False,5.0,False,ABIDE II,False
1363,sub-29037,29037,2.0,False,365.0,False,ABIDE II,False
1364,sub-29038,29038,3.65,False,1.0,False,ABIDE II,False
1365,sub-29039,29039,3.85,False,1.0,False,ABIDE II,False
1366,sub-29040,29040,4.05,False,4.0,False,ABIDE II,False
1367,sub-29041,29041,3.5,False,119.0,False,ABIDE II,False
1368,sub-29042,29042,3.7,False,2.0,False,ABIDE II,False
1369,sub-29043,29043,5.0,False,1.0,False,ABIDE II,False
1370,sub-29044,29044,2.75,False,6.0,False,ABIDE II,False
1371,sub-29045,29045,3.3,False,12.0,False,ABIDE II,False
1372,sub-29046,29046,4.15,False,252.0,False,ABIDE II,False
1373,sub-29047,29047,4.75,False,2.0,False,ABIDE II,False
1374,sub-29048,29048,4.2,False,3.0,False,ABIDE II,False
1375,sub-29049,29049,3.7,False,8.0,False,ABIDE II,False
1376,sub-29050,29050,5.4,False,1.0,False,ABIDE II,False
1377,sub-29051,29051,4.0,False,1.0,False,ABIDE II,False
1378,sub-29052,29052,5.65,False,1.0,False,ABIDE II,False
1379,sub-29053,29053,5.35,False,1.0,False,ABIDE II,False
1380,sub-29054,29054,3.1,False,4.0,False,ABIDE II,False
1381,sub-29055,29055,4.05,False,1.0,False,ABIDE II,False
1382,sub-29056,29056,5.3,False,3.0,False,ABIDE II,False
1383,sub-29057,29057,6.666666666666667,False,3.0,False,ABIDE II,False
1384,sub-29058,29058,6.0,False,1.0,False,ABIDE II,False
1385,sub-29059,29059,6.933333333333334,False,1.0,False,ABIDE II,False
1386,sub-29060,29060,6.066666666666666,False,89.0,False,ABIDE II,False
1387,sub-29062,29062,2.5,False,1.0,False,ABIDE II,False
1388,sub-29063,29063,6.5,False,2.0,False,ABIDE II,False
1389,sub-29064,29064,2.3666666666666667,False,841.0,False,ABIDE II,False
1390,sub-29065,29065,1.6666666666666667,False,223.0,False,ABIDE II,False
1391,sub-29066,29066,6.766666666666667,False,46.0,False,ABIDE II,False
1392,sub-29067,29067,2.566666666666667,False,32.0,False,ABIDE II,False
1393,sub-29068,29068,3.7,False,556.0,False,ABIDE II,False
1394,sub-29069,29069,2.5,False,1801.0,False,ABIDE II,False
1395,sub-29070,29070,4.0,False,2.0,False,ABIDE II,False
1396,sub-29071,29071,6.666666666666667,False,7.0,False,ABIDE II,False
1397,sub-29072,29072,5.8,False,5.0,False,ABIDE II,False
1398,sub-29073,29073,6.633333333333334,False,2.0,False,ABIDE II,False
1399,sub-29074,29074,7.0,False,1.0,False,ABIDE II,False
1400,sub-29075,29075,6.833333333333333,False,1.0,False,ABIDE II,False
1401,sub-29076,29076,6.833333333333333,False,1.0,False,ABIDE II,False
1402,sub-29077,29077,6.466666666666667,False,1.0,False,ABIDE II,False
1403,sub-29078,29078,6.6,False,48.0,False,ABIDE II,False
1404,sub-29079,29079,2.1666666666666665,False,9.0,False,ABIDE II,False
1405,sub-29080,29080,6.6,False,1.0,False,ABIDE II,False
1406,sub-29081,29081,5.5,False,2.0,False,ABIDE II,False
1407,sub-29082,29082,5.966666666666667,False,1.0,False,ABIDE II,False
1408,sub-29083,29083,6.8,False,2.0,False,ABIDE II,False
1409,sub-29084,29084,6.466666666666667,False,1.0,False,ABIDE II,False
1410,sub-29085,29085,4.766666666666667,False,638.0,False,ABIDE II,False
1411,sub-29086,29086,4.633333333333334,False,10.0,False,ABIDE II,False
1412,sub-29087,29087,6.1,False,1.0,False,ABIDE II,False
1413,sub-29088,29088,5.5,False,4.0,False,ABIDE II,False
1414,sub-29089,29089,5.8,False,6.0,False,ABIDE II,False
1415,sub-29090,29090,7.0,False,1.0,False,ABIDE II,False
1416,sub-29091,29091,5.166666666666667,False,462.0,False,ABIDE II,False
1417,sub-29092,29092,6.966666666666667,False,1.0,False,ABIDE II,False
1418,sub-29093,29093,6.133333333333334,False,50.0,False,ABIDE II,False
1419,sub-29094,29094,6.866666666666666,False,36.0,False,ABIDE II,False
1420,sub-29096,29096,5.233333333333333,False,655.0,False,ABIDE II,False
1421,sub-29097,29097,2.466666666666667,False,45.0,False,ABIDE II,False
1422,sub-29098,29098,1.3333333333333333,False,454.0,False,ABIDE II,False
1423,sub-29099,29099,5.266666666666667,False,1.0,False,ABIDE II,False
1424,sub-29100,29100,2.8,False,9.0,False,ABIDE II,False
1425,sub-29101,29101,3.7666666666666666,False,195.0,False,ABIDE II,False
1426,sub-29102,29102,1.4333333333333333,False,681.0,False,ABIDE II,False
1427,sub-29103,29103,5.133333333333334,False,15.0,False,ABIDE II,False
1428,sub-29104,29104,5.1,False,23.0,False,ABIDE II,False
1429,sub-29105,29105,6.633333333333334,False,1.0,False,ABIDE II,False
1430,sub-29106,29106,4.633333333333334,False,5.0,False,ABIDE II,False
1431,sub-29107,29107,6.733333333333333,False,61.0,False,ABIDE II,False
1432,sub-29108,29108,4.0,False,1255.0,False,ABIDE II,False
1433,sub-29109,29109,4.833333333333333,False,6.0,False,ABIDE II,False
1434,sub-29110,29110,1.3,False,1879.0,False,ABIDE II,False
1435,sub-29111,29111,6.533333333333333,False,1.0,False,ABIDE II,False
1436,sub-29112,29112,6.766666666666667,False,8.0,False,ABIDE II,False
1437,sub-29113,29113,5.233333333333333,False,419.0,False,ABIDE II,False
1438,sub-29114,29114,6.566666666666666,False,3.0,False,ABIDE II,False
1439,sub-29115,29115,6.633333333333334,False,268.0,False,ABIDE II,False
1440,sub-29116,29116,5.7,False,61.0,False,ABIDE II,False
1441,sub-29117,29117,6.733333333333333,False,211.0,False,ABIDE II,False
1442,sub-29118,29118,6.166666666666667,False,1.0,False,ABIDE II,False
1443,sub-29119,29119,6.966666666666667,False,1.0,False,ABIDE II,False
1444,sub-29120,29120,6.866666666666666,False,5.0,False,ABIDE II,False
1445,sub-29121,29121,6.533333333333333,False,113.0,False,ABIDE II,False
1446,sub-29122,29122,6.5,False,1.0,False,ABIDE II,False
1447,sub-29123,29123,5.566666666666666,False,1.0,False,ABIDE II,False
1448,sub-29124,29124,7.0,False,1.0,False,ABIDE II,False
1449,sub-29125,29125,3.933333333333333,False,1015.0,False,ABIDE II,False
1450,sub-29126,29126,2.3333333333333335,False,28.0,False,ABIDE II,False
1451,sub-29127,29127,7.0,False,1.0,False,ABIDE II,False
1452,sub-29128,29128,6.9,False,1.0,False,ABIDE II,False
1453,sub-29129,29129,5.666666666666667,False,1.0,False,ABIDE II,False
1454,sub-29130,29130,6.933333333333334,False,1.0,False,ABIDE II,False
1455,sub-29131,29131,6.566666666666666,False,1.0,False,ABIDE II,False
1456,sub-29132,29132,6.466666666666667,False,9.0,False,ABIDE II,False
1457,sub-29133,29133,5.3,False,4.0,False,ABIDE II,False
1458,sub-29134,29134,1.9,False,1024.0,False,ABIDE II,False
1459,sub-29135,29135,6.933333333333334,False,21.0,False,ABIDE II,False
1460,sub-29136,29136,4.933333333333334,False,29.0,False,ABIDE II,False
1461,sub-29137,29137,4.466666666666667,False,175.0,False,ABIDE II,False
1462,sub-29150,29150,5.233333333333333,False,14.0,False,ABIDE II,False
1463,sub-29151,29151,4.766666666666667,False,268.0,False,ABIDE II,False
1464,sub-29152,29152,5.3,False,4.0,False,ABIDE II,False
1465,sub-29153,29153,5.1,False,7.0,False,ABIDE II,False
1466,sub-29154,29154,5.6,False,2.0,False,ABIDE II,False
1467,sub-29155,29155,5.733333333333333,False,215.0,False,ABIDE II,False
1468,sub-29156,29156,5.233333333333333,True,,True,ABIDE II,False
1469,sub-29157,29157,6.0,False,448.0,False,ABIDE II,False
1470,sub-29158,29158,3.933333333333333,False,567.0,False,ABIDE II,False
1471,sub-29159,29159,5.533333333333333,False,1.0,False,ABIDE II,False
1472,sub-29160,29160,5.866666666666666,False,22.0,False,ABIDE II,False
1473,sub-29161,29161,3.7,False,445.0,False,ABIDE II,False
1474,sub-29162,29162,5.933333333333334,False,27.0,False,ABIDE II,False
1475,sub-29163,29163,5.566666666666666,False,117.0,False,ABIDE II,False
1476,sub-29164,29164,5.233333333333333,False,6.0,False,ABIDE II,False
1477,sub-29165,29165,5.033333333333333,False,134.0,False,ABIDE II,False
1478,sub-29166,29166,5.2,False,35.0,False,ABIDE II,False
1479,sub-29167,29167,5.933333333333334,False,14.0,False,ABIDE II,False
1480,sub-29168,29168,5.833333333333333,False,1.0,False,ABIDE II,False
1481,sub-29169,29169,5.633333333333334,False,314.0,False,ABIDE II,False
1482,sub-29170,29170,5.933333333333334,False,38.0,False,ABIDE II,False
1483,sub-29171,29171,3.1666666666666665,False,35.0,False,ABIDE II,False
1484,sub-29172,29172,5.933333333333334,False,75.0,False,ABIDE II,False
1485,sub-29173,29173,5.166666666666667,False,1143.0,False,ABIDE II,False
1486,sub-29174,29174,5.2,False,8.0,False,ABIDE II,False
1487,sub-29175,29175,5.0,False,2.0,False,ABIDE II,False
1488,sub-29176,29176,3.8666666666666667,False,552.0,False,ABIDE II,False
1489,sub-29177,29177,5.866666666666666,False,2.0,False,ABIDE II,False
1490,sub-29178,29178,4.133333333333334,False,1.0,False,ABIDE II,False
1491,sub-29179,29179,4.733333333333333,False,1679.0,False,ABIDE II,False
1492,sub-29180,29180,2.8666666666666667,False,1.0,False,ABIDE II,False
1493,sub-29181,29181,5.233333333333333,False,5.0,False,ABIDE II,False
1494,sub-29182,29182,5.133333333333334,False,1.0,False,ABIDE II,False
1495,sub-29183,29183,3.7,False,31.0,False,ABIDE II,False
1496,sub-29184,29184,5.4,False,228.0,False,ABIDE II,False
1497,sub-29185,29185,4.566666666666666,False,1.0,False,ABIDE II,False
1498,sub-29186,29186,5.466666666666667,False,19.0,False,ABIDE II,False
1499,sub-29187,29187,5.3,False,12.0,False,ABIDE II,False
1500,sub-29188,29188,5.9,False,5.0,False,ABIDE II,False
1501,sub-29189,29189,5.7,False,40.0,False,ABIDE II,False
1502,sub-29190,29190,5.733333333333333,False,19.0,False,ABIDE II,False
1503,sub-29191,29191,5.7,False,428.0,False,ABIDE II,False
1504,sub-29192,29192,5.166666666666667,False,24.0,False,ABIDE II,False
1505,sub-29193,29193,4.666666666666667,False,137.0,False,ABIDE II,False
1506,sub-29194,29194,5.566666666666666,False,1.0,False,ABIDE II,False
1507,sub-29195,29195,5.533333333333333,False,178.0,False,ABIDE II,False
1508,sub-29196,29196,5.933333333333334,False,2.0,False,ABIDE II,False
1509,sub-29197,29197,5.9,False,1.0,False,ABIDE II,False
1510,sub-29198,29198,5.966666666666667,False,1.0,False,ABIDE II,False
1511,sub-29199,29199,5.4,False,6.0,False,ABIDE II,False
1512,sub-29200,29200,5.033333333333333,False,1.0,False,ABIDE II,False
1513,sub-29201,29201,5.4,False,356.0,False,ABIDE II,False
1514,sub-29202,29202,4.966666666666667,False,267.0,False,ABIDE II,False
1515,sub-29203,29203,5.966666666666667,False,3.0,False,ABIDE II,False
1516,sub-29204,29204,4.633333333333334,False,1.0,False,ABIDE II,False
1517,sub-29205,29205,5.9,False,3.0,False,ABIDE II,False
1518,sub-29206,29206,5.833333333333333,False,6.0,False,ABIDE II,False
1519,sub-29207,29207,3.8666666666666667,False,139.0,False,ABIDE II,False
1520,sub-29208,29208,5.566666666666666,False,1.0,False,ABIDE II,False
1521,sub-29209,29209,5.6,False,5.0,False,ABIDE II,False
1522,sub-29210,29210,4.633333333333334,False,20.0,False,ABIDE II,False
1523,sub-29211,29211,5.833333333333333,False,10.0,False,ABIDE II,False
1524,sub-29212,29212,5.533333333333333,False,6.0,False,ABIDE II,False
1525,sub-29213,29213,3.7,False,468.0,False,ABIDE II,False
1526,sub-29214,29214,5.1,False,1.0,False,ABIDE II,False
1527,sub-29215,29215,3.466666666666667,False,1.0,False,ABIDE II,False
1528,sub-29216,29216,4.266666666666667,False,518.0,False,ABIDE II,False
1529,sub-29217,29217,3.7666666666666666,False,52.0,False,ABIDE II,False
1530,sub-29218,29218,3.066666666666667,False,141.0,False,ABIDE II,False
1531,sub-29219,29219,3.533333333333333,False,20.0,False,ABIDE II,False
1532,sub-29220,29220,4.133333333333334,False,29.0,False,ABIDE II,False
1533,sub-29221,29221,5.533333333333333,False,1.0,False,ABIDE II,False
1534,sub-29222,29222,3.6333333333333333,False,1.0,False,ABIDE II,False
1535,sub-29223,29223,5.066666666666666,False,157.0,False,ABIDE II,False
1536,sub-29224,29224,5.966666666666667,False,1.0,False,ABIDE II,False
1537,sub-29225,29225,4.733333333333333,False,89.0,False,ABIDE II,False
1538,sub-29226,29226,5.966666666666667,False,1.0,False,ABIDE II,False
1539,sub-29227,29227,5.9,False,1.0,False,ABIDE II,False
1540,sub-29228,29228,4.533333333333333,False,19.0,False,ABIDE II,False
1541,sub-29229,29229,4.6,False,12.0,False,ABIDE II,False
1542,sub-29230,29230,5.633333333333334,False,5.0,False,ABIDE II,False
1543,sub-29231,29231,5.066666666666666,False,1.0,False,ABIDE II,False
1544,sub-29232,29232,5.233333333333333,False,4.0,False,ABIDE II,False
1545,sub-29233,29233,5.966666666666667,False,7.0,False,ABIDE II,False
1546,sub-29234,29234,3.7333333333333334,False,149.0,False,ABIDE II,False
1547,sub-29235,29235,5.833333333333333,False,677.0,False,ABIDE II,False
1548,sub-29236,29236,5.833333333333333,False,692.0,False,ABIDE II,False
1549,sub-29237,29237,5.6,False,6.0,False,ABIDE II,False
1550,sub-29238,29238,5.766666666666667,False,1.0,False,ABIDE II,False
1551,sub-29239,29239,5.866666666666666,False,1.0,False,ABIDE II,False
1552,sub-29240,29240,5.866666666666666,False,10.0,False,ABIDE II,False
1553,sub-29241,29241,5.933333333333334,False,53.0,False,ABIDE II,False
1554,sub-29242,29242,5.933333333333334,False,1.0,False,ABIDE II,False
1555,sub-29243,29243,5.8,False,12.0,False,ABIDE II,False
1556,sub-29244,29244,5.833333333333333,False,5.0,False,ABIDE II,False
1557,sub-29245,29245,5.4,False,10.0,False,ABIDE II,False
1558,sub-29246,29246,5.933333333333334,False,28.0,False,ABIDE II,False
1559,sub-29247,29247,5.933333333333334,False,4.0,False,ABIDE II,False
1560,sub-29248,29248,5.9,False,7.0,False,ABIDE II,False
1561,sub-29249,29249,4.7,False,35.0,False,ABIDE II,False
1562,sub-29250,29250,5.533333333333333,False,1.0,False,ABIDE II,False
1563,sub-29251,29251,5.9,False,28.0,False,ABIDE II,False
1564,sub-29252,29252,3.8666666666666667,False,495.0,False,ABIDE II,False
1565,sub-29253,29253,4.933333333333334,False,236.0,False,ABIDE II,False
1566,sub-29254,29254,5.866666666666666,False,216.0,False,ABIDE II,False
1567,sub-29273,29273,4.333333333333333,False,15.0,False,ABIDE II,False
1568,sub-29274,29274,4.625,False,1.0,False,ABIDE II,False
1569,sub-29275,29275,5.208333333333333,False,23.0,False,ABIDE II,False
1570,sub-29276,29276,3.6666666666666665,False,1.0,False,ABIDE II,False
1571,sub-29277,29277,5.041666666666667,False,382.0,False,ABIDE II,False
1572,sub-29278,29278,3.625,False,2.0,False,ABIDE II,False
1573,sub-29279,29279,2.125,False,428.0,False,ABIDE II,False
1574,sub-29280,29280,2.9166666666666665,False,5.0,False,ABIDE II,False
